_id/$oid,website,start_info/date/month,start_info/date/day,start_info/date/year,start_info/type,about,talking_about_count,description,retrieved,engagement,start_info_clean,name,likes,about_en,category,id,website_en,checked/0,phone,location/city,location/country,description_en,name_en,location/latitude,location/longitude,checked/1,checked/2,checked/3,checked/4,checked/5,location/street,location/zip,relevant,location/state,engagement/count,engagement/social_sentence,checked/6,phone_en,location/located_in,error/message,error/code,error/type,error/fbtrace_id
56037003c5fd9455673fedcc,http://www.7stars-edu.com/,,,,,,0,,1443065735.602181,803,,الدراسة والعلاج في أوروبا seven stars,803,"BA-doctoral study Almajstar- medical specialty in Europe and other countries
(Turkey-Germany-Britain -astralaa-America-Canada-India-Malaysia)",Education,1094571313893320,,1445046421,00905512599851الإمارات  -----00971509086387 تركيا,,,"Our goal is to provide distinctive and integrated services for students, doctors and patients to be the cause of their dreams and aspirations in the future, whether therapeutic or educational services, where we start with you hand in hand and step by step since the beginning to the end.
Your ambitions and your future is the source of our attention and we will work for you to meet the wishes and aspirations of all the speed and credibility.
We wish all success and achieve everything Taatmnoh and God grant us success and you to do Tahbuh and Tradwh.",the study and treatment in europe seven stars,,,,,,,,,,,,,,,Emirates ----- 00971509086387 00905512599851 Turkey,,,,,
560370edc5fd9455673fee92,,1,1,2014,Founded,,0,,1443065869.918714,1930,2014/1/1,اخبار اندية اوروبا,1930,,Sports League,679708505394908,,1445046808,<<not-applicable>>,Nablus,Palestine,,news club europe,,,,,,,,,,false,,,,,,,,,,
56037164c5fd9455673feebd,http://www.facebook.com,,,,,,2,,1443066103.432308,812,,برشلونة اسياد اوروبا,812,Page holds all news Barcelona in detail and dates of meetings and the gas and the prize,Sports Team,335766333228742,,1445046934,,,,,barcelona masters of europe,,,,,,,,,,false,,,,,,,,,,
56037258c5fd9455673fef66,,,,,,,3,,1443066227.673902,214,,دوريات أوروبا,214,Page took care of the news of the major European leagues,Athlete,150357881726026,,1445047380,,kal3a,,,europe patrols,,,,,,,,عدشيت,961,false,,,,,,,,,,
5603732fc5fd9455673ff0e6,,,,,,,0,,1443066467.251778,407,,بايرن ميونيخ ملك أوروبا,407,Bayern Munich king of Europe,Non-Profit Organization,477819135621876,,1445047705,,,,,bayern munich king of europe,,,,,,,,,,,,,,,,,,,,
5603739dc5fd9455673ff13d,https://www.facebook.com/الهجرة-الى-اوروبا-1555792807982301,4,25,1995,Born,,84,,1443066682.034761,3339,1995/4/25,الهجرة الى اوروبا,3339,,Artist,1555792807982301,"https://www.facebook.com/ immigration-to-Europe -1,555,792,807,982,301",1445047980,,,,,migration to europe,,,,,,,,,,,,,,,,,,,,
560373e9c5fd9455673ff13e,,,,,,,1,,1443066791.493112,38,,السفر والهجرة الى اوروبا,38,Assistance in obtaining visa and procedures for legal migration to abroad,Community,552109248181627,,1445048051,,,,,travel and immigration to europe,,,,,,,,,,,,,,,,,,,,
560374afc5fd9455673ff464,https://facebook.com/Stay-dope,,,,,,1,,1443066867.544895,785,,عشاق أوروبا   lovers of europe,785,,Community,1397042783881275,,1445049963,,,,,عشاق أوروبا   lovers of europe,,,,,,,,,,,,,,,,,,,,
560374f8c5fd9455673ff46d,,,,,,,0,,1443067065.477168,49,,عشاقْ اُوروبَاヅ,49,,Public Figure,864935260258812,,1445050040,,London,United Kingdom,,عشاق اوروبا uz,,,,,,,,UK,eb1a1b,,,,,,,,,,,
5603762ec5fd9455673ff5d8,,,,,,,7,,1443067139.218205,561,,الحرقة الى اوروبا,561,"Kartona in Rome
 And Walker House
Government",Magazine,725750040784081,,1445050546,,,,,heartburn to europe,,,,,,,,,,,,,,,,,,,,
5603769dc5fd9455673ff60a,,,,,,,0,,1443067449.693673,447,,عشاق اللاعبين المسلمين في اوروبا,447,,Sports League,161884603860471,,1445050726,,,,,muslim players in europe lovers,,,,,,,,العالم,,false,,,,,,,,,,
56037773c5fd9455673ff6cc,,,,,,,7,,1443067560.317854,227,,ليفربول كبير كبار اوروبا,227,,Community,215371975283441,,1445051701,,,,,liverpool great senior europe,,,,,,,,,,,,,,,,,,,,
560378e8c5fd9455673ff7d3,http://www.probux.com/?r=zini78,5,26,1900,Launched,,4,,1443067773.643998,234,1900/5/26,عشاقஐ ஐ أوروبا,234,Immigration to Europe,Community,536929319673340,http://www.probux.com/?r=zini78,1445052282,,,,,lovers ஐ ஐ europe,,,,,,,,,,,,,,,,,,,,
560379dcc5fd9455673ff928,http://www.alialkrar.com,,,,,,2,,1443068147.283007,3963,,الشيعه في أوروبا,3963,Our goal is the right word and the right with us Nhno lovers Ahlulbayt,Community,182365445305276,,1445053048,,,,,shiites in europe,,,,,,,,,,,,,,,,,,,,
56037ac8c5fd9455673ffa76,,,,,,,2,,1443068391.299415,256,,عشاق يعشقون اوروبا,256,http://www.facebook.com/KlykMqwdt?ref=stream,Politician,372168639551826,,1445053383,,Alexandria,Egypt,,lovers love europe,,,,,,,,algi ghir tmanyik,127893,,,,,,,,,,,
56037b2fc5fd9455673ffaab,,,,,,,0,,1443068626.468119,207,,عشاق أوروبا,207,,Community,425350867556693,,1445053492,,,,,lovers europe,,,,,,,,,,,,,,,,,,,,
56037c51c5fd9455673ffbad,mohannado@live.com,,,,,,3,,1443068730.336202,3271,,ريال مدريد مرعب اوروباا,3271,,Sports Team,190311634342800,mohannado@live.com,1445054453,,,,,real madrid terrifying aorobaa,,,,,,,,,,false,,,,,,,,,,
56037edac5fd9455673ffcf9,,,,,,,1,,1443069031.039951,130,,كورة اوروبا,130,Winners in Europe Latest News,Sports League,326825267369085,,1445055408,,,,,kaspersky europe,,,,,,,,,,false,,,,,,,,,,
56037f59c5fd9455673ffd5d,,,,,,,0,,1443069673.948836,107,,ابطال اوروبا,107,Sn‗__‗a to Ovd‗__‗l Elsafh‗__‗at .... and K‗__‗n Cefann‗__‗a Td‗__‗m Ovd‗__‗l Aloed‗__‗a ♥♥,Sports League,136288956568386,,1445055577,,,,,europe champions,,,,,,,,,,false,,,,,,,,,,
56038255c5fd9455673ffe6b,http://filgoalsports.blogspot.com/,,,2012,Founded,,7,,1443069801.382666,11241,2012,كاس امم اوروبا بث مباشر euro 2012,11241,European Nations Cup live broadcast Euro 2012,Studio,311260408954403,,1445056820,,,,Continued European Nations Cup and watched the news all the tournament publish and follow the matches http://goo.gl/JE6mI,european nations cup live broadcast euro 2012,,,,,,,,,,,,,,,,,,,,
56038418c5fd94556740004e,,,,,,,1,,1443070559.655943,324,,ملوك اوروبا ريال مدريد,324,,Sports Venue,322676184502437,,1445057602,0785392700,,,,the kings of europe real madrid,,,,,,,,,,false,,,,,,,,,,
5603849ec5fd9455674000e1,,12,13,2006,Founded,,0,,1443071010.65566,89,2006/12/13,اوروبا نشوفها ونموت,89,,Government Organization,561631090585786,,1445057795,,,,malgri Zhar 3iyane mais Chad fi rabi,europe ncovha and die,,,,,,,,,,,,,,,,,,,,
56038506c5fd94556740012f,,,,,,,0,,1443071145.336988,262,,اوروبا فقط للعملاق الملكي,262,http://www.aljazeerasport.net/,Sports Team,440940442656506,,1445057912,,,,,europe s only royal giant,,,,,,,,,,false,,,,,,,,,,
56038567c5fd94556740014d,,,,,,,0,,1443071248.532228,249,,عشاق أوروبا,249,I-Love ḾƴsëLf,Entertainer,187605358066484,,1445058038,,,,,lovers europe,,,,,,,,,,,,,,,,,,,,
560386eec5fd9455674003a3,,,,2012,Founded,,0,,1443071346.119841,1200,2012,ابطال اوروبا 2012   2013,1200,Star World,Athlete,422052381149888,,1445058642,,Alexandria,Egypt,,champions 2012.2013,,,,,,,,,"Alexandria, Egypt",false,,,,,,,,,,
56038759c5fd9455674003f0,,,,,,,0,,1443071741.766267,138,,غرام الزطلة و عشق أوروبا,138,didou london,Community,390000771104471,,1445058774,,,,,g ztalh and love europe,,,,,,,,,,,,,,,,,,,,
560387b1c5fd945567400403,http://www.facebook.com/europelovers911,,,,,,0,,1443071843.518659,199,,عشاق أوروبا,199,Hey Mami Khalito suffer heart ... ~~,Public Figure,1444850019075418,http://www.facebook.com/europelovers911,1445058885,,Tipasa,Algeria,,lovers europe,,,,,,,,mimichafati@yahoo.fr,42,,,,,,,,,,,
56038989c5fd94556740059f,,,,,,,1,,1443071931.829643,348,,دورتموند و برشلونة كبيرين اوروبا,348,Welcome page in Barca News,Sports Team,188624551314708,,1445059693,,,,,dortmund and barcelona great europe,,,,,,,,,,false,,,,,,,,,,
560389cfc5fd9455674005a0,https://www.facebook.com/pages/My-PhOtOS/264890150254997,,,,,,29,,1443072403.515405,16914,,الدوري ابطال اوروبا,16914,,Sports Team,579748708749432,,1445059765,,,,,champions league,,,,,,,,,,false,,,,,,,,,,
56038abac5fd94556740069f,http://fb.com,,,,,,1,,1443072474.367893,397,,عشاق اوروبا,397,CHiRà__BRiNuTé ♥,Community,240734829435058,,1445060120,,,,,europe lovers,,,,,,,,,,,,,,,,,,,,
56038b29c5fd9455674006c2,,5,,2010,Unspecified,,0,,1443072718.583062,369,2010/5,دورة أبطال أوروبا,369,"Cycle ""Champions of Europe"" the first football
Under the auspices of the sons of the martyr Sheikh Fahad Al-Ahmad Al-Sabah",Company,123677374333126,,1445060218,,,,,champions course,,,,,,,,,,false,,,,,,,,,,
56038bbcc5fd945567400773,,,,,,,6,,1443072819.881933,695,,موسوعة المشاهير العرب في أوروبا,695,Encyclopedia global readers know the creative and celebrity Arabs in Europe,Community,1408916869344766,,1445060610,,,,,celebrity encyclopedia arabs in europe,,,,,,,,,,,,,,,,,,,,
56038d65c5fd945567400919,,,,,,,5,,1443072966.930094,3067,,في شوارع اوروبا,3067,الزين الاورونجي ...  Abdou PsG ♥♥Msb <3,Community,161847100668834,,1445061380,,,,,in the streets of europe,,,,,,,,,,,,,,,,,,,,
56038db2c5fd94556740091a,,,,,,,1,,1443073397.357503,116,,2015 uefa europa league final,116,,Interest,689685861177858,,1445061450,,,,"Final Champions League 2015 final of the Champions League will be 2014-15, Forty-fourth of Europe's secondary competition for football clubs organized by UEFA season, and the sixth season since renamed the UEFA Cup to the Champions League. Will play at the National Stadium in Warsaw, Poland, on May 27 2015.alvaiz will play against the winner of the Champions League in the 2014-15 European Super Cup National 2015.almlapalmlab in Poland is a football stadium in the Polish city of Warsaw, it was built on the site the city's main stadium before, and funded by the Polish government in full. And can accommodate 58 145 spectators, construction began in 2008 and was its completion in June 2010, has hosted the opening match of the European Nations Cup football in 2012 and two games of the match group stage, in addition to the match of the quarter-final and semi-final, Cup hosted by Poland jointly with its neighbor Ookranaa.ouma that this stadium is not officially registered for a club capital Warsaw for both club (Liga Warsaw) or rivals (Warsaw, Poland), the two clubs have been able to use the stadium to the most important their matches.",2015 uefa europa league final,,,,,,,,,,,,,,,,,,,,
56038e12c5fd945567400931,http://www.europe-arab.com,,,,,,0,,1443073468.728094,117,,ملتقى الجاليه العربيه في اوروبا europe arab.com,117,Forum for the Arab community in all of Europe,Community,203331019698437,http://www.europe-arab.com,1445061550,,,,"We meet and we meet all of our brothers the Arabs Arab community in Europe - Britain, France, Germany, Italy, Sweden and all the countries of Europe",forum arab community in europe europe arab.com,,,,,,,,,,,,,,,,,,,,
56038ff6c5fd945567400b86,http://www.clasicooo.com/real/ http://www.alrealclub.com/,,,,,,0,,1443073564.688488,664,,مدريد للأبد   بطل اوروبا   ملك التاريخ,664,,Sports Team,172544966132915,,1445062823,,,,"Hat Hat darling heard me the sweetest symphonies ,, ,, ,, riyal simply miracles team !!

Golden letters with ease ,, ,, node ?? The cracker ,, ,, crushing destruction ♥
And fire the fire, my darling riyal × mass destruction !!",madrid forever  european champion  king history,,,,,,,,amman,,false,,,,,,,,,,
56039063c5fd945567400bc3,http://www.facebook.com,,,,,,0,,1443074049.120841,3047,,الطريق إلى أوروبا,3047,All roads lead to Europe ♥,Local Business,1475681955984510,,1445063014,<<not-applicable>>,Tunis,Tunisia,,way to europe,36.802015,10.14045,,,,,,Tunis,6000,,,,,,,,,,,
560390abc5fd945567400bc5,,,,,,,0,,1443074158.201795,78,,عشاق اوروبا,78,,Community,598918413515085,,1445063085,,,,,europe lovers,,,,,,,,,,,,,,,,,,,,
56039128c5fd945567400c6d,,,,,,,0,,1443074229.766426,181,,ريال مدريد بطل اوروبا,181,Real Madrid,Sports League,174438426076449,,1445063293,,,,,european champions real madrid,,,,,,,,,,false,,,,,,,,,,
560391c8c5fd945567400d07,,,,,,,4,,1443074354.453749,4191,,دوري ابطال اوروبا,4191,Champions League ● ○ ● ○,Athlete,122594677898993,,1445063665,,,,,champions league,,,,,,,,,,false,,,,,,,,,,
56039221c5fd945567400d2a,,3,14,2014,Founded,,0,,1443074515.120352,124,2014/3/14,عشاق اوروبا,124,♥ Page b mentality European ♥,Just For Fun,132064726993257,,1445063786,,,,,europe lovers,,,,,,,,,,,,,,,,,,,,
56039413c5fd945567400f1e,,,,,,,9,,1443074604.36988,3065,,دوري ابطال اوروبا   champions league,3065,,Community,407011686030168,,1445064738,,,,,champions league   champions league,,,,,,,,,,,,,,,,,,,,
56039488c5fd945567400f5c,http://houssinhos.blogspot.com/,,,2013,Founded,,61,,1443075102.219201,745,2013,دوري أبطال أوروبا,745,world News,Community,1403723589851482,,1445064942,,,,,champions league,,,,,,,,,,,,,,,,,,,,
56039678c5fd945567401081,,,,,,,7,,1443075218.533406,3677,,دوري ابطال أوروبا,3677,,Sports League,101736413360966,,1445065757,,,,,champions league,,,,,,,,,,false,,,,,,,,,,
56039856c5fd945567401264,,,,,,,17,,1443075719.414062,3248,,دوري أبطال أوروبا,3248,"Champions League (in English: UEFA Champions League), and commonly referred to as the Champions League only (in English: Champions League), is the European football championship Q",Sports League,217924161684354,,1445066712,0617091928,,,,champions league,,,,,,,,,,false,,,,,,,,,,
56039a13c5fd94556740146c,,,,,,,0,,1443076193.098211,340,,ريال مدريد ملك اوروبا,340,"Some are characterized in order to steal ... As we make what you feel in order to excel Asrkoa tell them whatever you want, all this shows that we Summit",Sports Team,215078088617118,,1445067726,,,,"Best club in the world
It has 10 Chambionzleg
32 League
18 King's Cup
Akec to the sweeter and the best team Almirnga
Or angels title",real madrid  the king of europe,,,,,,,,,,false,,,,,,,,,,
56039a5ac5fd94556740146d,,,,,,,1,,1443076637.659929,112,,دوري أبطال اوروبا,112,Champions League,Bar,560365584032913,,1445067797,0795980765,Amman,Jordan,,champions league,32.719487925,35.3010893418,,,,,,,161616,,,,,,,101889283186681,,,,
56039c2dc5fd9455674016c0,http://sport.com,,,,,,45,,1443076708.656768,30845,,دوري آبطآل آوروبآ,30845,Sports page for each Sporting,Sports Event,446372998748921,,1445068970,,Barcelona,Spain,,champions league,24.4842136,39.6010124,,,,,,,,false,,,,,,,,,,
